Dataset,Model,ModelDirectory,InstanceKey,InstanceOriginal,FeasibleReported,FeasibleStrict300,BestCost,BestTimeSeconds,FirstFeasibleTimeSeconds,QualityReported,QualityStrict300,SourceFile,SourceFormat,DevelopmentExcluded,ParameterDevelopmentTrack,PrimaryHeldOut,InstanceBestCostReported,WinReported,UniqueWinReported,SharedWinReported,InstanceBestCostStrict300,WinStrict300,UniqueWinStrict300,SharedWinStrict300
23-wpms-300s,SATLike3.0,SATLike3.0,staff_scheduling_wt_instance12_old,staff_scheduling_wt_instance12_old,True,True,7724.0,237.35,,True,True,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,4483.0,False,False,False,4483.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,staff_scheduling_wt_instance2_old,staff_scheduling_wt_instance2_old,True,True,837.0,91.23,,True,True,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,828.0,False,False,False,828.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,staff_scheduling_wt_instance3_old,staff_scheduling_wt_instance3_old,True,True,1040.0,213.59,,True,True,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,1014.0,False,False,False,1014.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,staff_scheduling_wt_instance4_old,staff_scheduling_wt_instance4_old,True,True,1763.0,90.32,,True,True,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,1726.0,False,False,False,1726.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,staff_scheduling_wt_instance5_old,staff_scheduling_wt_instance5_old,True,True,1389.0,191.87,,True,True,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,1156.0,False,False,False,1156.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,staff_scheduling_wt_instance6_old,staff_scheduling_wt_instance6_old,True,True,2311.0,105.47,,True,True,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,2001.0,False,False,False,2001.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,staff_scheduling_wt_instance7_old,staff_scheduling_wt_instance7_old,True,True,1205.0,178.01,,True,True,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,1088.0,False,False,False,1088.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,staff_scheduling_wt_instance8_old,staff_scheduling_wt_instance8_old,True,True,3994.0,188.77,,True,True,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,1495.0,False,False,False,1495.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,staff_scheduling_wt_instance9_old,staff_scheduling_wt_instance9_old,True,True,2037.0,42.6,,True,True,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,480.0,False,False,False,480.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_100_old,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_100_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,18.0,False,False,False,18.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_150_old,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_150_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,68.0,False,False,False,68.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_200_old,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_200_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,102.0,False,False,False,102.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_66_old,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_66_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,4.0,False,False,False,4.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_68_old,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_68_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,14.0,False,False,False,14.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_70_old,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_70_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,6.0,False,False,False,6.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_72_old,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_72_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,14.0,False,False,False,14.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_80_old,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_80_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,14.0,False,False,False,14.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_90_old,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_90_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,24.0,False,False,False,24.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,tcp_wt_tcp_students_112_it_2_old,tcp_wt_tcp_students_112_it_2_old,True,True,3702.0,141.81,,True,True,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,3585.0,False,False,False,3585.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,timetabling_wt_comp02_old,timetabling_wt_comp02_old,True,True,250.0,165.99,,True,True,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,24.0,False,False,False,24.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,timetabling_wt_comp09_old,timetabling_wt_comp09_old,True,True,240.0,194.42,,True,True,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,104.0,False,False,False,104.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,timetabling_wt_comp12_old,timetabling_wt_comp12_old,True,True,1062.0,107.26,,True,True,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,475.0,False,False,False,475.0,False,False,False
23-wpms-300s,SATLike3.0,SATLike3.0,timetabling_wt_dds4_old,timetabling_wt_dds4_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_23_wpms_300s.xls,legacy-summary,False,True,False,,False,False,False,,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,causal_discovery_causal_n6_i1_n500_uai13_harddeps_int_old,causal_discovery_causal_n6_i1_n500_uai13_harddeps_int_old,True,True,38.0,104.46,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,19.0,False,False,False,19.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,circuitdebuggingproblems_rsdecoder_debug_dimacs_old,circuitdebuggingproblems_rsdecoder_debug.dimacs_old,True,True,1.0,1.38,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,1.0,True,False,True,1.0,True,False,True
24-pms-300s,SATLike3.0,SATLike3.0,circuitdebuggingproblems_spi_debug_dimacs_old,circuitdebuggingproblems_spi_debug.dimacs_old,True,True,1.0,1.29,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,1.0,True,False,True,1.0,True,False,True
24-pms-300s,SATLike3.0,SATLike3.0,close_solutions_sat04_industrial_velev_pipe_sat_1_1_12pipe_bug4_q0_used_as_sat04_723_cnf_wcnf_8_old,close_solutions_sat04__industrial__velev__pipe_sat_1_1__12pipe_bug4_q0.used_as.sat04_723.cnf.wcnf.8_old,True,True,86.0,3.52,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,86.0,True,False,True,86.0,True,False,True
24-pms-300s,SATLike3.0,SATLike3.0,close_solutions_sat04_industrial_velev_pipe_sat_1_1_12pipe_bug6_q0_used_as_sat04_725_cnf_wcnf_3_old,close_solutions_sat04__industrial__velev__pipe_sat_1_1__12pipe_bug6_q0.used_as.sat04_725.cnf.wcnf.3_old,True,True,148.0,42.48,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,148.0,True,False,True,148.0,True,False,True
24-pms-300s,SATLike3.0,SATLike3.0,close_solutions_sat07_industrial_vliw_sat_4_0_9vliw_m_9stages_iq3_c1_bug6_cnf_wcnf_4_old,close_solutions_sat07__industrial__vliw_sat_4.0__9vliw_m_9stages_iq3_c1_bug6.cnf.wcnf.4_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,24.0,False,False,False,24.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,close_solutions_sat11_application_fuhs_aprove11_aprove11_16_cnf_wcnf_1_old,close_solutions_sat11__application__fuhs__aprove11__aprove11_16.cnf.wcnf.1_old,True,True,263.0,5.26,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,263.0,True,False,True,263.0,True,False,True
24-pms-300s,SATLike3.0,SATLike3.0,close_solutions_sat_race06_velev_pipe_sat_1_0_b9_cnf_wcnf_8_old,close_solutions_sat_race06__velev_pipe_sat_1.0_b9.cnf.wcnf.8_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,50.0,False,False,False,50.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,decision_tree_australian_credit_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,decision_tree_australian_credit_un_formula_0.8_2021_atleast_127_max_6_reduced_incomplete_tree_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,54.0,False,False,False,54.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,decision_tree_australian_credit_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_tree_old,decision_tree_australian_credit_un_formula_0.8_2021_atleast_63_max_5_reduced_incomplete_tree_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,59.0,False,False,False,59.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,decision_tree_car_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_tree_old,decision_tree_car_un_formula_0.8_2021_atleast_15_max_3_reduced_incomplete_tree_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,143.0,False,False,False,143.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,decision_tree_hypothyroid_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,decision_tree_hypothyroid_un_formula_0.8_2021_atleast_127_max_6_reduced_incomplete_tree_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,40.0,False,False,False,40.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,decision_tree_kr_vs_kp_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,decision_tree_kr_vs_kp_un_formula_0.8_2021_atleast_127_max_6_reduced_incomplete_tree_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,146.0,False,False,False,146.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,decision_tree_kr_vs_kp_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_tree_old,decision_tree_kr_vs_kp_un_formula_0.8_2021_atleast_31_max_4_reduced_incomplete_tree_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,410.0,False,False,False,410.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,decision_tree_mushroom_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,decision_tree_mushroom_un_formula_0.8_2021_atleast_127_max_6_reduced_incomplete_tree_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,0.0,False,False,False,0.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,decision_tree_soybean_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,decision_tree_soybean_un_formula_0.8_2021_atleast_127_max_6_reduced_incomplete_tree_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,4.0,False,False,False,4.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,decision_tree_soybean_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_tree_old,decision_tree_soybean_un_formula_0.8_2021_atleast_15_max_3_reduced_incomplete_tree_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,22.0,False,False,False,22.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,decision_tree_soybean_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_tree_old,decision_tree_soybean_un_formula_0.8_2021_atleast_31_max_4_reduced_incomplete_tree_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,9.0,False,False,False,9.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,decision_tree_soybean_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_tree_old,decision_tree_soybean_un_formula_0.8_2021_atleast_63_max_5_reduced_incomplete_tree_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,6.0,False,False,False,6.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,decision_tree_splice_1_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,decision_tree_splice_1_un_formula_0.8_2021_atleast_127_max_6_reduced_incomplete_tree_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,1195.0,False,False,False,1195.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,decision_tree_splice_1_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_tree_old,decision_tree_splice_1_un_formula_0.8_2021_atleast_31_max_4_reduced_incomplete_tree_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,1195.0,False,False,False,1195.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,decision_tree_vote_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_tree_old,decision_tree_vote_un_formula_0.8_2021_atleast_15_max_3_reduced_incomplete_tree_old,True,True,11.0,1.66,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,6.0,False,False,False,6.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,decision_tree_vote_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_tree_old,decision_tree_vote_un_formula_0.8_2021_atleast_63_max_5_reduced_incomplete_tree_old,True,True,11.0,3.11,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,1.0,False,False,False,1.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,des_cnf_16_p_6_old,des_cnf.16.p.6_old,True,True,16.0,12.96,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,16.0,True,False,True,16.0,True,False,True
24-pms-300s,SATLike3.0,SATLike3.0,des_cnf_17_p_10_old,des_cnf.17.p.10_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,20.0,False,False,False,20.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,des_cnf_19_p_10_old,des_cnf.19.p.10_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,19.0,False,False,False,19.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,fault_diagnosis_s38584_nan_explicit_15_0_old,fault_diagnosis_s38584_nan_explicit_15_0_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,208.0,False,False,False,208.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,fault_diagnosis_s38584_nan_explicit_16_0_old,fault_diagnosis_s38584_nan_explicit_16_0_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,188.0,False,False,False,188.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,fault_diagnosis_s38584_nan_explicit_18_0_old,fault_diagnosis_s38584_nan_explicit_18_0_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,186.0,False,False,False,186.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,fault_diagnosis_s38584_nan_explicit_27_0_old,fault_diagnosis_s38584_nan_explicit_27_0_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,203.0,False,False,False,203.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,fault_diagnosis_s38584_nan_explicit_33_0_old,fault_diagnosis_s38584_nan_explicit_33_0_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,189.0,False,False,False,189.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,frb_frb40_19_2_partial_old,frb_frb40_19_2.partial_old,True,True,721.0,97.21,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,720.0,False,False,False,720.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,frb_frb40_19_4_partial_old,frb_frb40_19_4.partial_old,True,True,720.0,1.04,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,720.0,True,False,True,720.0,True,False,True
24-pms-300s,SATLike3.0,SATLike3.0,gen_hyper_tw_genhypertw_2bitcomp_5_old,gen_hyper_tw_genhypertw_2bitcomp_5_old,True,True,14.0,65.89,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,14.0,True,False,True,14.0,True,False,True
24-pms-300s,SATLike3.0,SATLike3.0,gen_hyper_tw_genhypertw_aim_50_1_6_yes1_3_old,gen_hyper_tw_genhypertw_aim_50_1_6_yes1_3_old,True,True,11.0,144.27,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,11.0,True,False,True,11.0,True,False,True
24-pms-300s,SATLike3.0,SATLike3.0,gen_hyper_tw_genhypertw_atv_partial_system_old,gen_hyper_tw_genhypertw_atv_partial_system_old,True,True,7.0,20.58,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,3.0,False,False,False,3.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,gen_hyper_tw_genhypertw_b01_old,gen_hyper_tw_genhypertw_b01_old,True,True,7.0,1.06,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,5.0,False,False,False,5.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,gen_hyper_tw_genhypertw_b06_old,gen_hyper_tw_genhypertw_b06_old,True,True,6.0,43.31,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,4.0,False,False,False,4.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,gen_hyper_tw_genhypertw_dubois29_old,gen_hyper_tw_genhypertw_dubois29_old,True,True,5.0,73.0,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,5.0,True,False,True,5.0,True,False,True
24-pms-300s,SATLike3.0,SATLike3.0,gen_hyper_tw_genhypertw_flat30_1_old,gen_hyper_tw_genhypertw_flat30_1_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,20.0,False,False,False,20.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,gen_hyper_tw_genhypertw_flat30_99_old,gen_hyper_tw_genhypertw_flat30_99_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,22.0,False,False,False,22.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,gen_hyper_tw_genhypertw_grid3d_5_old,gen_hyper_tw_genhypertw_grid3d_5_old,True,True,11.0,225.44,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,11.0,True,False,True,11.0,True,False,True
24-pms-300s,SATLike3.0,SATLike3.0,gen_hyper_tw_genhypertw_grid4d_3_old,gen_hyper_tw_genhypertw_grid4d_3_old,True,True,7.0,227.76,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,7.0,True,False,True,7.0,True,False,True
24-pms-300s,SATLike3.0,SATLike3.0,gen_hyper_tw_genhypertw_hole8_old,gen_hyper_tw_genhypertw_hole8_old,True,True,9.0,7.18,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,9.0,True,False,True,9.0,True,False,True
24-pms-300s,SATLike3.0,SATLike3.0,gen_hyper_tw_genhypertw_par8_2_c_old,gen_hyper_tw_genhypertw_par8_2_c_old,True,True,8.0,34.35,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,7.0,False,False,False,7.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,gen_hyper_tw_genhypertw_uf20_099_old,gen_hyper_tw_genhypertw_uf20_099_old,True,True,6.0,0.75,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,6.0,True,False,True,6.0,True,False,True
24-pms-300s,SATLike3.0,SATLike3.0,haplotypeassembly_splitedreads_0_matrix_old,haplotypeassembly_splitedreads_0.matrix_old,True,True,1608.0,230.81,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,1510.0,False,False,False,1510.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,hs_timetabling_greecewesterngreeceuniversityinstance4_xml_old,hs_timetabling_greecewesterngreeceuniversityinstance4.xml_old,False,False,,,,False,False,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,110.0,False,False,False,110.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,inconsistency_measurement_im_contension_a_2_grd_1697_5_7_tgf_pl_old,inconsistency_measurement_im_contension_a_2_grd_1697_5_7.tgf.pl_old,True,True,286.0,70.56,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,274.0,False,False,False,274.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,inconsistency_measurement_im_contension_a_2_grd_1948_5_1_tgf_pl_old,inconsistency_measurement_im_contension_a_2_grd_1948_5_1.tgf.pl_old,True,True,342.0,296.94,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,328.0,False,False,False,328.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,inconsistency_measurement_im_contension_a_2_grd_3018_3_7_tgf_pl_old,inconsistency_measurement_im_contension_a_2_grd_3018_3_7.tgf.pl_old,True,True,557.0,131.58,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,542.0,False,False,False,542.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,inconsistency_measurement_im_contension_a_2_grd_5178_1_1_tgf_pl_old,inconsistency_measurement_im_contension_a_2_grd_5178_1_1.tgf.pl_old,True,True,869.0,82.74,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,840.0,False,False,False,840.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,inconsistency_measurement_im_contension_c_1_grd_3018_3_7_tgf_pl_old,inconsistency_measurement_im_contension_c_1_grd_3018_3_7.tgf.pl_old,True,True,525.0,27.15,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,508.0,False,False,False,508.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,inconsistency_measurement_im_forgetting_a_2_ws_300_16_90_30_tgf_pl_old,inconsistency_measurement_im_forgetting_a_2_ws_300_16_90_30.tgf.pl_old,True,True,46.0,99.91,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,36.0,False,False,False,36.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,inconsistency_measurement_im_forgetting_b_3_stb_339_393_tgf_pl_old,inconsistency_measurement_im_forgetting_b_3_stb_339_393.tgf.pl_old,True,True,67.0,143.93,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,56.0,False,False,False,56.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,inconsistency_measurement_im_forgetting_b_3_stb_696_412_tgf_pl_old,inconsistency_measurement_im_forgetting_b_3_stb_696_412.tgf.pl_old,True,True,104.0,66.33,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,80.0,False,False,False,80.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,inconsistency_measurement_im_forgetting_t_2_stb_265_466_tgf_pl_old,inconsistency_measurement_im_forgetting_t_2_stb_265_466.tgf.pl_old,True,True,45.0,89.49,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,36.0,False,False,False,36.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,inconsistency_measurement_im_hit_a_2_ws_300_16_90_30_tgf_pl_old,inconsistency_measurement_im_hit_a_2_ws_300_16_90_30.tgf.pl_old,True,True,37.0,61.48,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,34.0,False,False,False,34.0,False,False,False
24-pms-300s,SATLike3.0,SATLike3.0,inconsistency_measurement_im_hit_c_2_stb_304_352_tgf_pl_old,inconsistency_measurement_im_hit_c_2_stb_304_352.tgf.pl_old,True,True,45.0,46.54,,True,True,all_300s/SATLike3.0/satlike3.0_24_pms_300s.xls,legacy-summary,False,False,True,42.0,False,False,False,42.0,False,False,False
