Index,Set,Instance,Model,Kernel,ControllerEnabled,Seed,CutoffSeconds,CCEHCProbability,CCEHCSmoothProbability,SolverSHA256,VerifierSHA256,ExternalSeconds,InternalSeconds,FirstFeasibleTimeSeconds,PaperTableTimeSeconds,SolverExitCode,VerifierExitCode,EarlyExit,HasVerifiedSolution,BestCost,SelectedCandidate,Log
11,"23_old_wpms_160","causal-discovery_wt-causal_alarm_9_1000_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.065880,,4.0104,41.9039,0,0,False,True,31083142,"host-final-output","011.log"
12,"23_old_wpms_160","causal-discovery_wt-causal_carpo_8_1000_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.028491,,0.308586,1.56259,0,0,False,True,2807752,"host-final-output","012.log"
13,"23_old_wpms_160","causal-discovery_wt-causal_Link_10_10000_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.159043,,8.72021,53.6591,0,0,False,True,132453527,"host-final-output","013.log"
14,"23_old_wpms_160","causal-discovery_wt-causal_Link_10_1000_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.128202,,37.71,45.8239,0,0,False,True,28490847,"host-final-output","014.log"
15,"23_old_wpms_160","causal-discovery_wt-causal_Link_9_100_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.065461,,0.716344,20.52,0,0,False,True,2083825,"host-final-output","015.log"
16,"23_old_wpms_160","causal-discovery_wt-causal_Mushroom_7_1000_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.011755,,0.259877,3.65193,0,0,False,True,263844,"host-final-output","016.log"
17,"23_old_wpms_160","causal-discovery_wt-causal_Pigs_6_1000_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.025177,,0.248602,40.0805,0,0,False,True,20157909,"host-final-output","017.log"
18,"23_old_wpms_160","causal-discovery_wt-causal_Water_10_1000_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.113882,,2.02882,2.02882,0,0,False,True,45193159,"host-final-output","018.log"
19,"23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Ionosphere_BINARY_N260_D0.200_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.029500,,0.287359,56.6998,0,0,False,True,6971412,"host-final-output","019.log"
20,"23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein1_UNARY_N290_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.312446,,4.98457,46.6621,0,0,False,True,19777685,"host-final-output","020.log"
21,"23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N220_old.wcnf","Host-NuWLS","NuWLS",False,1,60,,,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c","ea8d71b9e86f670782fff8e23ca702e680294db2a71b4727bfb505b3a01abf2c",60.014100,,0.106437,53.0195,0,0,False,True,13795036,"host-final-output","021.log"
