Dataset,InstanceKey,DualCoreFeasible,SingleCoreFeasible,DualCoreBestCost,SingleCoreBestCost,DualCorePaperTableTimeSeconds,SingleCoreBestTimeSeconds
23-wpms-60s,abstraction_refinement_wt_downcast_antlr_old,True,True,76306.0,78873.0,34.686586,23.305471
23-wpms-60s,abstraction_refinement_wt_downcast_avrora_old,True,True,46694.0,49759.0,14.304284,18.600554
23-wpms-60s,abstraction_refinement_wt_downcast_hsqldb_old,True,True,30280.0,32293.0,25.234902,39.530195
23-wpms-60s,abstraction_refinement_wt_downcast_pmd_old,True,True,4286.0,6287.0,48.309582,39.730666
23-wpms-60s,abstraction_refinement_wt_downcast_xalan_old,True,True,65534.0,65593.0,21.618389,59.118903
23-wpms-60s,abstraction_refinement_wt_polysite_avrora_old,True,True,51857.0,55020.0,23.433783,18.246408
23-wpms-60s,abstraction_refinement_wt_polysite_bloat_old,True,True,175.0,2397.0,57.487683,56.613969
23-wpms-60s,abstraction_refinement_wt_polysite_hsqldb_old,True,True,172545.0,177778.0,27.497383,14.021446
23-wpms-60s,abstraction_refinement_wt_polysite_pmd_old,True,True,188481.0,190826.0,50.939388,38.890768
23-wpms-60s,abstraction_refinement_wt_polysite_xalan_old,True,True,114706.0,117742.0,59.205456,24.742583
23-wpms-60s,causal_discovery_wt_causal_alarm_9_1000_old,True,True,31083142.0,36049513.0,40.597677,10.337372
23-wpms-60s,causal_discovery_wt_causal_carpo_8_1000_old,True,True,2807752.0,2244087.0,1.496232,59.277741
23-wpms-60s,causal_discovery_wt_causal_link_10_10000_old,True,True,39112847.0,39112847.0,31.665155,14.58234
23-wpms-60s,causal_discovery_wt_causal_link_10_1000_old,True,True,28490847.0,33562494.0,44.528984,29.284509
23-wpms-60s,causal_discovery_wt_causal_link_9_100_old,True,True,2083825.0,3242187.0,19.816289,0.660957
23-wpms-60s,causal_discovery_wt_causal_mushroom_7_1000_old,True,True,263844.0,9414169.0,3.679244,17.961601
23-wpms-60s,causal_discovery_wt_causal_pigs_6_1000_old,True,True,20157909.0,35110976.0,40.909082,0.258813
23-wpms-60s,causal_discovery_wt_causal_water_10_1000_old,True,True,45193159.0,45193159.0,1.787644,11.995383
23-wpms-60s,correlation_clustering_wt_rounded_correlationclustering_ionosphere_binary_n260_d0_200_old,True,True,6971412.0,7014701.0,54.005162,7.575854
23-wpms-60s,correlation_clustering_wt_rounded_correlationclustering_protein1_unary_n290_old,True,True,19777685.0,32090014.0,43.513486,7.034988
23-wpms-60s,correlation_clustering_wt_rounded_correlationclustering_protein2_binary_n220_old,True,True,13795036.0,14004102.0,48.786798,8.168954
23-wpms-60s,correlation_clustering_wt_rounded_correlationclustering_protein2_binary_n240_old,True,True,16116883.0,16116883.0,8.866129,8.684379
23-wpms-60s,correlation_clustering_wt_rounded_correlationclustering_protein2_binary_n380_old,True,True,38375977.0,39198852.0,14.743195,12.291395
23-wpms-60s,correlation_clustering_wt_rounded_correlationclustering_protein2_unary_n220_old,True,True,15466586.0,21300102.0,29.994488,4.198617
23-wpms-60s,correlation_clustering_wt_rounded_correlationclustering_protein3_transitive_n280_old,True,True,19709283.0,185255761.0,51.649583,33.073712
23-wpms-60s,correlation_clustering_wt_rounded_correlationclustering_protein3_unary_n220_old,True,True,15421570.0,19154505.0,59.131786,4.904447
23-wpms-60s,correlation_clustering_wt_rounded_correlationclustering_protein4_binary_n320_old,True,True,14733167.0,14733167.0,8.104489,7.871933
23-wpms-60s,correlation_clustering_wt_rounded_correlationclustering_protein4_unary_n250_old,True,True,9446804.0,11103273.0,36.796283,13.345582
23-wpms-60s,correlation_clustering_wt_rounded_correlationclustering_vowel_binary_n700_d0_200_old,True,True,75201247.0,75201247.0,1.49318,3.249223
23-wpms-60s,correlation_clustering_wt_rounded_correlationclustering_vowel_binary_n800_d0_200_old,True,True,86276967.0,86276967.0,6.522385,9.499026
23-wpms-60s,decision_tree_anneal_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_adaboost_3_old,True,True,355.0,355.0,2.746004,4.655948
23-wpms-60s,decision_tree_anneal_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_adaboost_5_old,True,True,750.0,762.0,21.550187,8.190515
23-wpms-60s,decision_tree_australian_credit_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_adaboost_5_old,True,True,575.0,575.0,3.520656,3.850482
23-wpms-60s,decision_tree_heart_cleveland_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_adaboost_2_old,True,True,72.0,72.0,5.170306,9.433333
23-wpms-60s,decision_tree_heart_cleveland_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_adaboost_4_old,True,True,138.0,138.0,0.412411,0.475636
23-wpms-60s,decision_tree_heart_cleveland_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_adaboost_4_old,True,True,146.0,146.0,0.734025,1.061532
23-wpms-60s,decision_tree_heart_cleveland_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_adaboost_6_old,True,True,240.0,240.0,1.18692,1.421996
23-wpms-60s,decision_tree_primary_tumor_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_adaboost_2_old,True,True,113.0,113.0,3.748317,5.149441
23-wpms-60s,decision_tree_primary_tumor_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_adaboost_4_old,True,True,212.0,212.0,1.870911,3.209747
23-wpms-60s,decision_tree_primary_tumor_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_adaboost_2_old,True,True,84.0,84.0,4.75212,4.63157
23-wpms-60s,decision_tree_primary_tumor_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_adaboost_4_old,True,True,155.0,155.0,3.996085,4.240704
23-wpms-60s,decision_tree_primary_tumor_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_adaboost_6_old,True,True,338.0,338.0,1.333713,1.645439
23-wpms-60s,decision_tree_tic_tac_toe_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_adaboost_2_old,True,True,335.0,335.0,0.321898,0.371593
23-wpms-60s,decision_tree_tic_tac_toe_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_adaboost_3_old,True,True,443.0,443.0,0.281453,0.323772
23-wpms-60s,decision_tree_tic_tac_toe_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_adaboost_2_old,True,True,286.0,286.0,0.27908,0.3911
23-wpms-60s,drmx_cryptogen_wt_geffe128_7_old,True,True,800.0,811.0,31.471489,29.256319
23-wpms-60s,generalized_ising_wt_is11_5_0_5_0_0_5_softer_periodic_old,True,True,112072158920140.0,112229069992697.0,0.033039,0.66061
23-wpms-60s,generalized_ising_wt_is12_5_0_5_0_0_5_softer_periodic_old,True,True,113171466486232.0,113171466486232.0,0.360256,0.042741
23-wpms-60s,generalized_ising_wt_is13_5_0_5_0_0_5_softer_periodic_old,True,True,119401387482250.0,119401387482250.0,0.033324,0.038464
23-wpms-60s,generalized_ising_wt_is15_5_0_5_0_0_5_softer_periodic_old,True,True,114658059944605.0,114658059944605.0,0.03362,0.040442
23-wpms-60s,generalized_ising_wt_is16_5_0_5_0_0_5_softer_periodic_old,True,True,115258059944605.0,115258059944605.0,1.455659,6.026246
23-wpms-60s,generalized_ising_wt_is17_5_0_5_0_0_5_softer_periodic_old,True,True,115902780531937.0,115902780531937.0,0.136002,14.43247
23-wpms-60s,generalized_ising_wt_is20_5_0_5_0_0_5_softer_periodic_old,True,True,119388436533623.0,119388436533623.0,0.39826,0.074853
23-wpms-60s,generalized_ising_wt_is22_5_0_5_0_0_5_softer_periodic_old,True,True,119082223939873.0,119112776308211.0,25.964389,0.046755
23-wpms-60s,generalized_ising_wt_is23_5_0_5_0_0_5_softer_periodic_old,True,True,118663520151734.0,118663520151734.0,0.417967,0.097914
23-wpms-60s,generalized_ising_wt_is3_5_0_5_0_0_5_softer_periodic_old,True,True,116804575996363.0,116804575996363.0,6.852286,6.517449
23-wpms-60s,generalized_ising_wt_is4_5_0_5_0_0_5_softer_periodic_old,True,True,115857504490177.0,115857504490177.0,0.384973,0.075169
23-wpms-60s,generalized_ising_wt_is5_5_0_5_0_0_5_softer_periodic_old,True,True,114843630201223.0,114843630201223.0,0.846778,0.530368
23-wpms-60s,generalized_ising_wt_is6_5_0_5_0_0_5_softer_periodic_old,True,True,113797656078091.0,113797656078091.0,0.420676,0.108133
23-wpms-60s,generalized_ising_wt_is7_5_0_5_0_0_5_softer_periodic_old,True,True,112706601923009.0,112706601923009.0,0.384839,0.067018
23-wpms-60s,generalized_ising_wt_is9_5_0_5_0_0_5_softer_periodic_old,True,True,110066981524169.0,110066981524169.0,0.164168,0.100837
23-wpms-60s,hs_timetabling_wt_brazilinstance1_xml_old,True,True,117.0,117.0,46.109381,41.197715
23-wpms-60s,hs_timetabling_wt_brazilinstance2_xml_old,True,True,149.0,149.0,53.663514,50.028744
23-wpms-60s,hs_timetabling_wt_brazilinstance4_xml_old,True,True,267.0,267.0,2.495028,1.400781
23-wpms-60s,hs_timetabling_wt_brazilinstance5_xml_old,True,True,490.0,490.0,30.375501,28.734002
23-wpms-60s,hs_timetabling_wt_brazilinstance6_xml_old,True,True,546.0,546.0,58.579588,55.433164
23-wpms-60s,hs_timetabling_wt_brazilinstance7_xml_old,True,True,889.0,889.0,51.338087,48.925611
23-wpms-60s,hs_timetabling_wt_finlandsecondaryschool_xml_old,True,True,817.0,817.0,4.477372,1.525477
23-wpms-60s,hs_timetabling_wt_italyinstance4_xml_old,True,True,12143.0,12143.0,13.739286,19.840334
23-wpms-60s,judgment_aggregation_ja_kemeny_preflib_00049_00000300_old,True,True,776.0,793.0,10.228093,45.211594
23-wpms-60s,judgment_aggregation_ja_kemeny_preflib_00049_00000334_old,True,True,542.0,612.0,11.206292,53.342673
23-wpms-60s,judgment_aggregation_ja_kemeny_preflib_00049_00000451_old,True,True,930.0,1020.0,20.426311,47.63009
23-wpms-60s,judgment_aggregation_ja_kemeny_preflib_00049_00000454_old,True,True,632.0,715.0,10.913595,59.252515
23-wpms-60s,judgment_aggregation_ja_kemeny_preflib_00051_00000011_old,True,True,695.0,770.0,50.304088,59.829454
23-wpms-60s,max_realizability_wt_power_distribution_11_7_old,True,True,126.0,126.0,0.917633,1.157676
23-wpms-60s,max_realizability_wt_power_distribution_12_8_old,True,True,216.0,216.0,1.184802,1.694886
23-wpms-60s,max_realizability_wt_robot_navigation_10_old,True,True,39.0,39.0,17.097845,10.765869
23-wpms-60s,maxsatqueriesininterpretableclassifiers_wt_credit_train_8_cnf_5_20_old,True,True,96111.0,96480.0,44.182981,42.714297
23-wpms-60s,maxsatqueriesininterpretableclassifiers_wt_pima_train_6_cnf_3_20_old,True,True,2757.0,3310.0,12.984461,33.279058
23-wpms-60s,maxsatqueriesininterpretableclassifiers_wt_toms_test_2_cnf_3_20_old,True,True,174.0,195.0,35.287881,7.313947
23-wpms-60s,metro_wt_metro_8_8_5_20_10_6_500_1_3_lp_sm_extracted_old,True,True,215.0,215.0,11.102791,10.422013
23-wpms-60s,minimumweightdominatingsetproblem_wt_bn_human_bnu_1_0025865_session_1_bg_old,True,True,140539244.0,140539244.0,20.507008,4.321609
23-wpms-60s,minimumweightdominatingsetproblem_wt_channel_500x100x100_b050_old,True,True,33348213.0,478245864.0,23.124788,60.0
23-wpms-60s,minimumweightdominatingsetproblem_wt_delaunay_n24_old,True,True,276432528.0,1686108752.0,55.224311,14.750551
23-wpms-60s,minimumweightdominatingsetproblem_wt_hugebubbles_00020_old,True,True,588544429.0,2130406259.0,58.619689,22.059578
23-wpms-60s,minimumweightdominatingsetproblem_wt_inf_road_usa_old,True,True,759720620.0,2406515295.0,57.287177,60.0
23-wpms-60s,minimumweightdominatingsetproblem_wt_rgg_n_2_24_s0_old,False,True,,1686108752.0,,21.530565
23-wpms-60s,minimumweightdominatingsetproblem_wt_sc_rel9_old,True,True,14350185.0,592487432.0,41.596888,60.0
23-wpms-60s,minimumweightdominatingsetproblem_wt_soc_livejournal_user_groups_old,False,True,,752647274.0,,17.022285
23-wpms-60s,minimumweightdominatingsetproblem_wt_web_wikipedia2009_old,True,True,27076806.0,35092853.0,34.868388,12.3035
23-wpms-60s,mpe_wt_random_net_50_5_network_8_net_old,True,True,46535.0,48330.0,0.852322,33.617885
23-wpms-60s,parametricrbacmaintenance_mse20_wt_role_domino_multiple_0_1_8_old,True,True,38820.0,47682.0,36.882292,11.858381
23-wpms-60s,parametricrbacmaintenance_mse20_wt_role_domino_multiple_0_2_0_old,True,True,66832.0,72339.0,14.289191,12.84621
23-wpms-60s,parametricrbacmaintenance_mse20_wt_role_domino_multiple_0_5_1_old,True,True,142722.0,144463.0,14.176393,7.694683
23-wpms-60s,parametricrbacmaintenance_mse20_wt_role_domino_multiple_0_6_8_old,True,True,159803.0,159871.0,22.766386,10.864236
23-wpms-60s,parametricrbacmaintenance_mse20_wt_role_smallcomp_multiple_0_7_2_old,True,True,277373.0,277373.0,48.198383,57.553342
23-wpms-60s,parametricrbacmaintenance_mse20_wt_role_smallcomp_multiple_0_7_6_old,True,True,252162.0,252179.0,55.74388,3.561562
23-wpms-60s,parametricrbacmaintenance_mse20_wt_role_smallcomp_multiple_0_8_1_old,True,True,350793.0,350793.0,11.244889,10.3019
23-wpms-60s,parametricrbacmaintenance_mse20_wt_role_smallcomp_multiple_0_9_6_old,True,True,282321.0,282321.0,0.155859,0.151778
23-wpms-60s,parametricrbacmaintenance_mse20_wt_role_university_multiple_0_1_1_old,True,True,59217.0,63653.0,30.814284,11.022505
23-wpms-60s,parametricrbacmaintenance_mse20_wt_role_university_multiple_0_4_7_old,True,True,189712.0,234414.0,45.366495,9.515899
23-wpms-60s,parametricrbacmaintenance_mse20_wt_role_university_multiple_0_5_4_old,True,True,202345.0,215348.0,37.723988,10.60871
23-wpms-60s,parametricrbacmaintenance_mse20_wt_role_university_multiple_0_5_5_old,True,True,182756.0,198362.0,34.597293,12.141224
23-wpms-60s,parametricrbacmaintenance_mse20_wt_role_university_multiple_0_5_7_old,True,True,205794.0,263585.0,55.480298,11.131557
23-wpms-60s,pseudoboolean_wt_normalized_mps_v2_20_10_sentoy_opb_msat_old,True,True,9460.0,9460.0,0.503595,0.045891
23-wpms-60s,railway_transport_wt_bf2030fvslack_old,False,True,,264711.0,,46.735392
23-wpms-60s,railway_transport_wt_f2030_old,True,True,4863.0,6979.0,18.481694,51.969489
23-wpms-60s,railway_transport_wt_r11_old,True,True,54951510.0,68426962.0,35.700286,44.10578
23-wpms-60s,railway_transport_wt_wg2_old,True,True,168.0,866.0,15.833793,39.071245
23-wpms-60s,ramsey_wt_ram_k3_n14_ra1_old,True,True,3025.0,3025.0,0.520152,0.487794
23-wpms-60s,ramsey_wt_ram_k3_n16_ra1_old,True,True,7271.0,7271.0,0.092237,0.445167
23-wpms-60s,ramsey_wt_ram_k3_n19_ra1_old,True,True,20665.0,20665.0,1.259395,1.199161
23-wpms-60s,ramsey_wt_ram_k4_n19_ra1_old,True,True,1226.0,1240.0,50.602084,8.08801
23-wpms-60s,relational_inference_wt_pa_1_old,True,True,8282.0,8282.0,4.623064,5.633021
23-wpms-60s,relational_inference_wt_pa_2_old,True,True,3093.0,3093.0,27.052688,34.205265
23-wpms-60s,relational_inference_wt_pa_3_old,True,True,2967.0,2967.0,43.089388,51.811112
23-wpms-60s,setcover_wt_rail2536_old,True,True,2147034.0,2147034.0,6.416169,0.893264
23-wpms-60s,setcover_wt_rail4284_old,True,True,2119198.0,2119198.0,6.665312,0.719048
23-wpms-60s,setcover_wt_rail4872_old,True,True,1873139.0,1873139.0,5.860089,0.572911
23-wpms-60s,setcover_wt_rail507_old,True,True,220.0,220.0,30.139045,40.990556
23-wpms-60s,shiftdesign_wt_limits_10_10_data_1_inst_084_30m_sm_extracted_old,False,True,,49932711.0,,8.685382
23-wpms-60s,shiftdesign_wt_limits_10_10_data_1_inst_137_30m_sm_extracted_old,True,True,17244442.0,17244442.0,45.001416,5.296725
23-wpms-60s,shiftdesign_wt_limits_10_10_data_1_inst_182_30m_sm_extracted_old,False,True,,30573006.0,,18.996097
23-wpms-60s,shiftdesign_wt_limits_10_10_data_2_inst_003_30m_sm_extracted_old,False,True,,41321652.0,,23.025926
23-wpms-60s,shiftdesign_wt_limits_10_10_data_2_inst_025_30m_sm_extracted_old,False,True,,56212258.0,,32.401771
23-wpms-60s,shiftdesign_wt_limits_10_10_data_2_inst_030_30m_sm_extracted_old,False,False,,,,
23-wpms-60s,shiftdesign_wt_limits_10_10_data_3_inst_002_30m_sm_extracted_old,False,True,,35896155.0,,23.812287
23-wpms-60s,shiftdesign_wt_limits_10_10_data_3_inst_003_30m_sm_extracted_old,True,True,28190618.0,28190618.0,57.996181,5.956088
23-wpms-60s,shiftdesign_wt_limits_10_10_data_4_inst_003_60m_sm_extracted_old,False,True,,87521039.0,,15.346564
23-wpms-60s,spot5_wt_1401_wcsp_log_old,True,True,459106.0,468096.0,0.423798,8.161337
23-wpms-60s,spot5_wt_1403_wcsp_dir_old,True,True,459247.0,477264.0,0.91373,2.142991
23-wpms-60s,spot5_wt_1403_wcsp_log_old,True,True,459246.0,469238.0,18.809991,34.984276
23-wpms-60s,spot5_wt_1405_wcsp_dir_old,True,True,459419.0,475458.0,39.432283,0.589016
23-wpms-60s,spot5_wt_1506_wcsp_log_old,True,True,354524.0,360527.0,34.079588,34.26029
23-wpms-60s,spot5_wt_5_wcsp_log_old,True,True,261.0,270.0,0.244133,1.317163
23-wpms-60s,staff_scheduling_wt_instance10_old,True,True,6625.0,6625.0,36.629687,35.573344
23-wpms-60s,staff_scheduling_wt_instance11_old,True,True,3653.0,3653.0,23.444489,23.484073
23-wpms-60s,staff_scheduling_wt_instance12_old,True,True,7138.0,7138.0,58.814785,59.459805
23-wpms-60s,staff_scheduling_wt_instance2_old,True,True,838.0,838.0,3.977892,3.860856
23-wpms-60s,staff_scheduling_wt_instance3_old,True,True,1026.0,1026.0,16.874884,15.631603
23-wpms-60s,staff_scheduling_wt_instance4_old,True,True,1740.0,1740.0,45.344302,41.118414
23-wpms-60s,staff_scheduling_wt_instance5_old,True,True,1287.0,1287.0,27.517381,25.447251
23-wpms-60s,staff_scheduling_wt_instance6_old,True,True,2081.0,2081.0,11.470191,11.721238
23-wpms-60s,staff_scheduling_wt_instance7_old,True,True,1178.0,1178.0,49.305996,46.091683
23-wpms-60s,staff_scheduling_wt_instance8_old,True,True,2848.0,2848.0,19.369593,19.013345
23-wpms-60s,staff_scheduling_wt_instance9_old,True,True,2161.0,2161.0,40.614505,39.74574
23-wpms-60s,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_100_old,True,True,392.0,392.0,10.88295,1.683164
23-wpms-60s,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_150_old,True,True,528.0,528.0,11.208154,1.715318
23-wpms-60s,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_200_old,True,True,602.0,602.0,10.82603,2.894342
23-wpms-60s,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_66_old,True,True,228.0,228.0,11.13241,1.560864
23-wpms-60s,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_68_old,True,True,193.0,193.0,11.188073,1.806776
23-wpms-60s,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_70_old,True,True,240.0,240.0,11.142553,2.395536
23-wpms-60s,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_72_old,True,True,202.0,202.0,11.149927,1.690525
23-wpms-60s,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_80_old,True,True,306.0,306.0,11.173449,1.91335
23-wpms-60s,switchingactivitymaximization_switchingactivitymaximization_openrisc1200_90_old,True,True,283.0,283.0,11.047524,1.725054
23-wpms-60s,tcp_wt_tcp_students_112_it_2_old,True,True,3699.0,3699.0,47.64499,43.422649
23-wpms-60s,timetabling_wt_comp02_old,True,True,136.0,136.0,8.534413,8.313114
23-wpms-60s,timetabling_wt_comp09_old,True,True,135.0,135.0,27.633787,26.418678
23-wpms-60s,timetabling_wt_comp12_old,True,True,560.0,560.0,30.099687,29.021067
23-wpms-60s,timetabling_wt_dds4_old,False,False,,,,
23-pms-60s,aes_mul_8_11_old,True,True,64.0,71.0,30.190478,28.228758
23-pms-60s,aes_mul_8_13_old,True,True,62.0,72.0,29.357983,27.170768
23-pms-60s,aes_mul_8_14_old,True,True,57.0,66.0,34.743884,32.994568
23-pms-60s,aes_mul_8_3_old,True,True,36.0,36.0,4.702708,4.761596
23-pms-60s,aes_mul_8_9_old,True,True,42.0,43.0,28.228288,9.662716
23-pms-60s,aes_sbox_8_old,True,True,136253.0,136253.0,4.871909,2.063066
23-pms-60s,atcoss_atcoss_mesat_02_old,True,True,300.0,300.0,11.539919,4.606668
23-pms-60s,atcoss_atcoss_mesat_15_old,True,True,300.0,300.0,29.55094,17.372299
23-pms-60s,atcoss_atcoss_sugar_05_old,True,True,91.0,91.0,7.701088,3.138445
23-pms-60s,atcoss_atcoss_sugar_15_old,True,True,300.0,300.0,18.160002,12.941729
23-pms-60s,bcp_su3_simp_genos_haps_9_old,True,True,106.0,106.0,10.801887,10.379622
23-pms-60s,decision_tree_anneal_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,True,True,120.0,120.0,7.876012,11.774172
23-pms-60s,decision_tree_australian_credit_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,True,True,73.0,273.0,9.680141,3.788177
23-pms-60s,decision_tree_breast_cancer_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,True,True,54.0,59.0,50.119786,10.132871
23-pms-60s,decision_tree_breast_cancer_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_tree_old,True,True,57.0,57.0,6.48926,6.451309
23-pms-60s,decision_tree_car_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_tree_old,True,True,193.0,242.0,53.902482,3.212326
23-pms-60s,decision_tree_car_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_tree_old,True,True,193.0,193.0,1.462674,1.951175
23-pms-60s,decision_tree_heart_cleveland_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_tree_old,True,True,52.0,52.0,3.45801,3.379994
23-pms-60s,decision_tree_heart_cleveland_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_tree_old,True,True,52.0,52.0,1.617283,2.389541
23-pms-60s,decision_tree_hypothyroid_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_tree_old,True,True,102.0,102.0,6.733173,8.324887
23-pms-60s,decision_tree_kr_vs_kp_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_tree_old,True,True,811.0,1329.0,36.101595,0.406052
23-pms-60s,decision_tree_kr_vs_kp_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_tree_old,True,True,811.0,1329.0,15.324786,1.080819
23-pms-60s,decision_tree_lymph_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_tree_old,True,True,27.0,27.0,0.464282,0.597902
23-pms-60s,decision_tree_mushroom_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_tree_old,True,True,3341.0,3341.0,3.385528,0.508447
23-pms-60s,decision_tree_tic_tac_toe_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,True,True,230.0,230.0,2.795819,4.118982
23-pms-60s,extension_enforcement_extension_enforcement_non_strict_stb_200_0_05_1_10_1_old,True,True,15.0,17.0,36.551388,3.433283
23-pms-60s,fault_diagnosis_s38584_nan_explicit_10_0_old,True,True,235.0,315.0,20.994296,0.502425
23-pms-60s,fault_diagnosis_s38584_nan_explicit_9_0_old,True,True,277.0,288.0,14.527089,3.291938
23-pms-60s,gen_hyper_tw_genhypertw_2bitcomp_5_old,True,True,16.0,34.0,39.381382,10.544801
23-pms-60s,gen_hyper_tw_genhypertw_aim_50_1_6_no_3_old,True,True,11.0,76.0,51.218701,0.166589
23-pms-60s,gen_hyper_tw_genhypertw_aim_50_1_6_yes1_3_old,True,True,11.0,80.0,24.137084,0.171843
23-pms-60s,gen_hyper_tw_genhypertw_b01_old,True,True,6.0,45.0,8.435259,0.109242
23-pms-60s,gen_hyper_tw_genhypertw_dubois28_old,True,True,5.0,32.0,0.906653,5.34118
23-pms-60s,gen_hyper_tw_genhypertw_dubois29_old,True,True,5.0,34.0,37.409486,5.798548
23-pms-60s,gen_hyper_tw_genhypertw_flat30_99_old,True,True,22.0,48.0,43.315984,7.198278
23-pms-60s,gen_hyper_tw_genhypertw_grid4d_3_old,True,True,7.0,8.0,27.739173,0.219756
23-pms-60s,gen_hyper_tw_genhypertw_par8_1_c_old,True,True,11.0,15.0,29.642105,3.246656
23-pms-60s,gen_hyper_tw_genhypertw_pret60_25_old,True,True,6.0,8.0,20.687374,0.939498
23-pms-60s,gen_hyper_tw_genhypertw_s208_old,True,True,12.0,29.0,5.511016,5.332637
23-pms-60s,gen_hyper_tw_genhypertw_uf20_01_old,True,True,6.0,6.0,0.231614,0.277074
23-pms-60s,inconsistency_measurement_im_contension_a_2_grd_3908_2_1_tgf_pl_old,True,True,676.0,670.0,10.560586,58.746876
23-pms-60s,inconsistency_measurement_im_contension_b_3_stb_696_368_tgf_pl_old,True,True,67.0,67.0,40.553189,36.240547
23-pms-60s,inconsistency_measurement_im_contension_c_1_grd_3018_3_7_tgf_pl_old,True,True,527.0,527.0,28.029786,26.867918
23-pms-60s,inconsistency_measurement_im_forgetting_a_2_grd_3908_2_1_tgf_pl_old,True,True,756.0,756.0,26.908594,25.952617
23-pms-60s,inconsistency_measurement_im_forgetting_a_2_ws_300_16_70_30_tgf_pl_old,True,True,48.0,48.0,40.886183,35.943813
23-pms-60s,inconsistency_measurement_im_forgetting_a_2_ws_300_16_90_30_tgf_pl_old,True,True,47.0,47.0,6.452641,5.707896
23-pms-60s,inconsistency_measurement_im_forgetting_b_2_stb_625_161_tgf_pl_old,True,True,92.0,86.0,17.995717,55.539714
23-pms-60s,inconsistency_measurement_im_forgetting_b_3_stb_428_430_tgf_pl_old,True,True,65.0,65.0,5.363324,4.799479
23-pms-60s,inconsistency_measurement_im_forgetting_b_3_stb_457_193_tgf_pl_old,True,True,74.0,74.0,10.49458,9.341114
23-pms-60s,inconsistency_measurement_im_forgetting_b_3_ws_300_16_90_30_tgf_pl_old,True,True,54.0,54.0,32.65668,28.449814
23-pms-60s,inconsistency_measurement_im_forgetting_c_1_grd_5178_1_1_tgf_pl_old,True,True,1466.0,1466.0,0.393941,0.646425
23-pms-60s,inconsistency_measurement_im_forgetting_t_2_grd_4383_1_10_tgf_pl_old,True,True,871.0,871.0,14.446287,14.02744
23-pms-60s,inconsistency_measurement_im_forgetting_t_2_stb_339_81_tgf_pl_old,True,True,58.0,58.0,44.39129,39.427447
23-pms-60s,inconsistency_measurement_im_hit_a_1_grd_1790_4_8_tgf_pl_old,True,True,311.0,311.0,7.673303,7.34228
23-pms-60s,inconsistency_measurement_im_hit_a_1_grd_2065_1_8_tgf_pl_old,True,True,303.0,304.0,30.592198,9.709289
23-pms-60s,inconsistency_measurement_im_hit_a_2_grd_1948_5_1_tgf_pl_old,True,True,345.0,345.0,6.793249,6.711283
23-pms-60s,inconsistency_measurement_im_hit_b_1_grd_3018_3_7_tgf_pl_old,True,True,570.0,570.0,2.460183,2.421523
23-pms-60s,inconsistency_measurement_im_hit_b_3_stb_390_450_tgf_pl_old,True,True,45.0,46.0,33.593597,4.933431
23-pms-60s,inconsistency_measurement_im_hit_c_1_grd_3018_3_7_tgf_pl_old,True,True,534.0,534.0,11.893986,11.444077
23-pms-60s,inconsistency_measurement_im_sum_a_2_grd_1948_5_1_tgf_pl_old,True,True,367.0,367.0,57.782681,53.830239
