Dataset,Index,Instance,InstanceKey,Seed,CutoffSeconds,ExternalSeconds,InternalSeconds,PaperTableTimeSecondsReported,PaperTableTimeSeconds,ExitCode,EarlyExit,Feasible,BestCost,Log,SourceFile
24-pms-60s,76,judgment-aggregation-ja-slater-preflib-00043-00000196_old.wcnf,judgment_aggregation_ja_slater_preflib_00043_00000196_old,1,60.0,60.059255,60.049356,47.04189,47.04189,0,False,True,321.0,076.log,two_core_24_pms.csv
24-pms-60s,77,judgment-aggregation-ja-slater-preflib-00049-00000107_old.wcnf,judgment_aggregation_ja_slater_preflib_00049_00000107_old,1,60.0,60.014905,60.010439,2.453544,2.453544,0,False,True,300.0,077.log,two_core_24_pms.csv
24-pms-60s,78,judgment-aggregation-ja-slater-preflib-00049-00000451_old.wcnf,judgment_aggregation_ja_slater_preflib_00049_00000451_old,1,60.0,60.051527,60.043305,47.598964,47.598964,0,False,True,505.0,078.log,two_core_24_pms.csv
24-pms-60s,79,logic-synthesis-normalized-test4.pi.opb.msat_old.wcnf,logic_synthesis_normalized_test4_pi_opb_msat_old,1,60.0,60.019571,60.01592,39.591072,39.591072,0,False,True,97.0,079.log,two_core_24_pms.csv
24-pms-60s,80,MaxSATQueriesinInterpretableClassifiers-compas_train_5_DNF_5_1_old.wcnf,maxsatqueriesininterpretableclassifiers_compas_train_5_dnf_5_1_old,1,60.0,60.023134,60.01522,4.803573,4.803573,0,False,True,2159.0,080.log,two_core_24_pms.csv
24-pms-60s,81,MaxSATQueriesinInterpretableClassifiers-credit_train_3_DNF_3_1_old.wcnf,maxsatqueriesininterpretableclassifiers_credit_train_3_dnf_3_1_old,1,60.0,60.061991,60.054383,37.551089,37.551089,0,False,True,4856.0,081.log,two_core_24_pms.csv
24-pms-60s,82,MaxSATQueriesinInterpretableClassifiers-toms_test_5_DNF_5_1_old.wcnf,maxsatqueriesininterpretableclassifiers_toms_test_5_dnf_5_1_old,1,60.0,60.042089,60.035536,47.593784,47.593784,0,False,True,65.0,082.log,two_core_24_pms.csv
24-pms-60s,83,MaxSATQueriesinInterpretableClassifiers-toms_train_8_DNF_2_1_old.wcnf,maxsatqueriesininterpretableclassifiers_toms_train_8_dnf_2_1_old,1,60.0,60.116665,60.0991,55.787866,55.787866,0,False,True,584.0,083.log,two_core_24_pms.csv
24-pms-60s,84,MaxSATQueriesinInterpretableClassifiers-twitter_train_3_CNF_2_1_old.wcnf,maxsatqueriesininterpretableclassifiers_twitter_train_3_cnf_2_1_old,1,60.0,60.286742,60.26617,40.42085,40.42085,0,False,True,1712.0,084.log,two_core_24_pms.csv
24-pms-60s,85,min-fill-MinFill_R0_mulsol.i.1_old.wcnf,min_fill_minfill_r0_mulsol_i_1_old,1,60.0,60.09444,60.079514,47.857655,47.857655,0,False,True,344.0,085.log,two_core_24_pms.csv
24-pms-60s,86,min-fill-MinFill_R0_mulsol.i.3_old.wcnf,min_fill_minfill_r0_mulsol_i_3_old,1,60.0,60.170657,60.15241,37.835567,37.835567,0,False,True,1185.0,086.log,two_core_24_pms.csv
24-pms-60s,87,min-fill-MinFill_R0_myciel5_old.wcnf,min_fill_minfill_r0_myciel5_old,1,60.0,60.019578,60.015073,34.827182,34.827182,0,False,True,196.0,087.log,two_core_24_pms.csv
24-pms-60s,88,min-fill-MinFill_R0_myciel6_old.wcnf,min_fill_minfill_r0_myciel6_old,1,60.0,60.045469,60.036785,36.238656,36.238656,0,False,True,761.0,088.log,two_core_24_pms.csv
24-pms-60s,89,min-fill-MinFill_R0_myciel7_old.wcnf,min_fill_minfill_r0_myciel7_old,1,60.0,60.238923,60.215914,6.78402,6.78402,0,False,True,4604.0,089.log,two_core_24_pms.csv
24-pms-60s,90,min-fill-MinFill_R0_queen11_11_old.wcnf,min_fill_minfill_r0_queen11_11_old,1,60.0,60.063204,60.051602,34.326981,34.326981,0,False,True,4477.0,090.log,two_core_24_pms.csv
24-pms-60s,91,min-fill-MinFill_R0_queen7_7_old.wcnf,min_fill_minfill_r0_queen7_7_old,1,60.0,60.014365,60.007976,15.660653,15.660653,0,False,True,508.0,091.log,two_core_24_pms.csv
24-pms-60s,92,min-fill-MinFill_R0_queen9_9_old.wcnf,min_fill_minfill_r0_queen9_9_old,1,60.0,60.02393,60.018212,55.136174,55.136174,0,False,True,1712.0,092.log,two_core_24_pms.csv
24-pms-60s,93,min-fill-MinFill_R1_games120_old.wcnf,min_fill_minfill_r1_games120_old,1,60.0,60.100139,60.091658,49.089556,49.089556,0,False,True,1938.0,093.log,two_core_24_pms.csv
24-pms-60s,94,min-fill-MinFill_R3_david_old.wcnf,min_fill_minfill_r3_david_old,1,60.0,60.01445,60.009898,28.40088,28.40088,0,False,True,76.0,094.log,two_core_24_pms.csv
24-pms-60s,95,min-fill-MinFill_R3_miles750_old.wcnf,min_fill_minfill_r3_miles750_old,1,60.0,60.064478,60.053748,22.216484,22.216484,0,False,True,2055.0,095.log,two_core_24_pms.csv
24-pms-60s,96,minimize-5gons-u5-cube-maxcdcl-11-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_11_tmp_15_2655746_old,1,60.0,60.016937,60.009998,0.070215,0.070215,0,False,True,77.0,096.log,two_core_24_pms.csv
24-pms-60s,97,minimize-5gons-u5-cube-maxcdcl-12-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_12_tmp_15_2655746_old,1,60.0,60.008917,60.004721,0.075198,0.075198,0,False,True,77.0,097.log,two_core_24_pms.csv
24-pms-60s,98,minimize-5gons-u5-cube-maxcdcl-13-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_13_tmp_15_2655746_old,1,60.0,60.012594,60.008299,1.687563,1.687563,0,False,True,77.0,098.log,two_core_24_pms.csv
24-pms-60s,99,minimize-5gons-u5-cube-maxcdcl-18-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_18_tmp_15_2655746_old,1,60.0,60.010408,60.004065,3.302475,3.302475,0,False,True,77.0,099.log,two_core_24_pms.csv
24-pms-60s,100,minimize-5gons-u5-cube-maxcdcl-19-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_19_tmp_15_2655746_old,1,60.0,60.015833,60.01159,3.306312,3.306312,0,False,True,77.0,100.log,two_core_24_pms.csv
24-pms-60s,101,minimize-5gons-u5-cube-maxcdcl-20-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_20_tmp_15_2655746_old,1,60.0,60.009065,60.004876,0.362185,0.362185,0,False,True,77.0,101.log,two_core_24_pms.csv
24-pms-60s,102,minimize-5gons-u5-cube-maxcdcl-23-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_23_tmp_15_2655746_old,1,60.0,60.005557,60.001519,0.785954,0.785954,0,False,True,77.0,102.log,two_core_24_pms.csv
24-pms-60s,103,minimize-5gons-u5-cube-maxcdcl-24-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_24_tmp_15_2655746_old,1,60.0,60.015762,60.011655,0.027148,0.027148,0,False,True,77.0,103.log,two_core_24_pms.csv
24-pms-60s,104,minimize-5gons-u5-cube-maxcdcl-29-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_29_tmp_15_2655746_old,1,60.0,60.015126,60.008229,0.13879,0.13879,0,False,True,77.0,104.log,two_core_24_pms.csv
24-pms-60s,105,minimize-5gons-u5-cube-maxcdcl-32-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_32_tmp_15_2655746_old,1,60.0,60.010596,60.006513,0.087059,0.087059,0,False,True,77.0,105.log,two_core_24_pms.csv
24-pms-60s,106,minimize-5gons-u5-cube-maxcdcl-36-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_36_tmp_15_2655746_old,1,60.0,60.015475,60.011152,1.567233,1.567233,0,False,True,77.0,106.log,two_core_24_pms.csv
24-pms-60s,107,minimize-5gons-u5-cube-maxcdcl-38-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_38_tmp_15_2655746_old,1,60.0,60.015187,60.010619,3.050924,3.050924,0,False,True,77.0,107.log,two_core_24_pms.csv
24-pms-60s,108,minimize-5gons-u5-cube-maxcdcl-41-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_41_tmp_15_2655746_old,1,60.0,60.016208,60.010978,0.116158,0.116158,0,False,True,77.0,108.log,two_core_24_pms.csv
24-pms-60s,109,minimize-5gons-u5-cube-maxcdcl-44-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_44_tmp_15_2655746_old,1,60.0,60.007361,60.00298,0.061354,0.061354,0,False,True,77.0,109.log,two_core_24_pms.csv
24-pms-60s,110,minimize-5gons-u5-cube-maxcdcl-46-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_46_tmp_15_2655746_old,1,60.0,60.006922,60.002564,0.079587,0.079587,0,False,True,77.0,110.log,two_core_24_pms.csv
24-pms-60s,111,minimize-5gons-u5-cube-maxcdcl-48-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_48_tmp_15_2655746_old,1,60.0,60.015276,60.011231,0.187018,0.187018,0,False,True,77.0,111.log,two_core_24_pms.csv
24-pms-60s,112,minimize-5gons-u5-cube-maxcdcl-49-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_49_tmp_15_2655746_old,1,60.0,60.011311,60.007063,0.515373,0.515373,0,False,True,77.0,112.log,two_core_24_pms.csv
24-pms-60s,113,minimize-5gons-u5-cube-maxcdcl-53-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_53_tmp_15_2655746_old,1,60.0,60.013701,60.0091,6.316458,6.316458,0,False,True,77.0,113.log,two_core_24_pms.csv
24-pms-60s,114,minimize-5gons-u5-cube-maxcdcl-58-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_58_tmp_15_2655746_old,1,60.0,60.01283,60.008543,0.07066,0.07066,0,False,True,77.0,114.log,two_core_24_pms.csv
24-pms-60s,115,minimize-5gons-u5-cube-maxcdcl-59-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_59_tmp_15_2655746_old,1,60.0,60.005925,60.001624,0.066493,0.066493,0,False,True,77.0,115.log,two_core_24_pms.csv
24-pms-60s,116,minimize-5gons-u5-cube-maxcdcl-60-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_60_tmp_15_2655746_old,1,60.0,60.013512,60.009029,0.052174,0.052174,0,False,True,77.0,116.log,two_core_24_pms.csv
24-pms-60s,117,minimize-5gons-u5-cube-maxcdcl-61-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_61_tmp_15_2655746_old,1,60.0,60.015742,60.011487,4.594133,4.594133,0,False,True,77.0,117.log,two_core_24_pms.csv
24-pms-60s,118,minimize-5gons-u5-cube-maxcdcl-7-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_7_tmp_15_2655746_old,1,60.0,60.008675,60.004289,0.194986,0.194986,0,False,True,77.0,118.log,two_core_24_pms.csv
24-pms-60s,119,minimize-5gons-u5-cube-maxcdcl-8-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_8_tmp_15_2655746_old,1,60.0,60.017499,60.01319,0.041939,0.041939,0,False,True,77.0,119.log,two_core_24_pms.csv
24-pms-60s,120,minimize-5gons-u5-cube-maxcdcl-9-tmp-15-2655746_old.wcnf,minimize_5gons_u5_cube_maxcdcl_9_tmp_15_2655746_old,1,60.0,60.010733,60.006505,0.035505,0.035505,0,False,True,77.0,120.log,two_core_24_pms.csv
24-pms-60s,121,optic-gen_add_4_carry_991_old.wcnf,optic_gen_add_4_carry_991_old,1,60.0,60.012057,60.008101,2.4614,2.4614,0,False,True,56.0,121.log,two_core_24_pms.csv
24-pms-60s,122,optic-gen_add_6_carry_991_old.wcnf,optic_gen_add_6_carry_991_old,1,60.0,60.051267,60.045723,56.020684,56.020684,0,False,True,108.0,122.log,two_core_24_pms.csv
24-pms-60s,123,optic-gen_mult_4_5_991_old.wcnf,optic_gen_mult_4_5_991_old,1,60.0,60.009407,60.003384,14.87949,14.87949,0,False,True,117.0,123.log,two_core_24_pms.csv
24-pms-60s,124,optic-gen_mult_4_6_991_old.wcnf,optic_gen_mult_4_6_991_old,1,60.0,60.061903,60.054262,44.008062,44.008062,0,False,True,139.0,124.log,two_core_24_pms.csv
24-pms-60s,125,optic-gen_mult_4_6_9999_old.wcnf,optic_gen_mult_4_6_9999_old,1,60.0,60.050474,60.042133,32.951663,32.951663,0,False,True,359.0,125.log,two_core_24_pms.csv
24-pms-60s,126,optic-gen_mult_5_5_991_old.wcnf,optic_gen_mult_5_5_991_old,1,60.0,60.046019,60.039663,42.052288,42.052288,0,False,True,237.0,126.log,two_core_24_pms.csv
24-pms-60s,127,optic-gen_mult_5_5_9999_old.wcnf,optic_gen_mult_5_5_9999_old,1,60.0,60.030955,60.025334,38.776058,38.776058,0,False,True,512.0,127.log,two_core_24_pms.csv
24-pms-60s,128,optimizing-BDDs-anneal-un-wcnf_incomplete_improved_1_2019_2_old.wcnf,optimizing_bdds_anneal_un_wcnf_incomplete_improved_1_2019_2_old,1,60.0,60.009877,60.00566,0.326254,0.326254,0,False,True,151.0,128.log,two_core_24_pms.csv
24-pms-60s,129,optimizing-BDDs-anneal-un-wcnf_incomplete_improved_1_2019_5_old.wcnf,optimizing_bdds_anneal_un_wcnf_incomplete_improved_1_2019_5_old,1,60.0,60.018693,60.014446,58.799179,58.799179,0,False,True,129.0,129.log,two_core_24_pms.csv
24-pms-60s,130,optimizing-BDDs-anneal-un-wcnf_incomplete_improved_1_2019_7_old.wcnf,optimizing_bdds_anneal_un_wcnf_incomplete_improved_1_2019_7_old,1,60.0,60.037742,60.031034,59.854984,59.854984,0,False,True,118.0,130.log,two_core_24_pms.csv
24-pms-60s,131,optimizing-BDDs-breast-cancer-un-wcnf_incomplete_improved_1_2019_8_old.wcnf,optimizing_bdds_breast_cancer_un_wcnf_incomplete_improved_1_2019_8_old,1,60.0,60.037025,60.030345,12.943482,12.943482,0,False,True,22.0,131.log,two_core_24_pms.csv
24-pms-60s,132,optimizing-BDDs-hypothyroid-un-wcnf_incomplete_improved_1_2019_2_old.wcnf,optimizing_bdds_hypothyroid_un_wcnf_incomplete_improved_1_2019_2_old,1,60.0,60.033092,60.028717,1.536818,1.536818,0,False,True,70.0,132.log,two_core_24_pms.csv
24-pms-60s,133,optimizing-BDDs-lymph-un-wcnf_incomplete_improved_1_2019_6_old.wcnf,optimizing_bdds_lymph_un_wcnf_incomplete_improved_1_2019_6_old,1,60.0,60.013008,60.008391,0.053264,0.053264,0,False,True,14.0,133.log,two_core_24_pms.csv
24-pms-60s,134,optimizing-BDDs-primary-tumor-un-wcnf_incomplete_improved_1_2019_4_old.wcnf,optimizing_bdds_primary_tumor_un_wcnf_incomplete_improved_1_2019_4_old,1,60.0,60.011544,60.007631,25.748785,25.748785,0,False,True,52.0,134.log,two_core_24_pms.csv
24-pms-60s,135,optimizing-BDDs-primary-tumor-un-wcnf_incomplete_improved_1_2019_8_old.wcnf,optimizing_bdds_primary_tumor_un_wcnf_incomplete_improved_1_2019_8_old,1,60.0,60.021667,60.017123,0.741808,0.741808,0,False,True,38.0,135.log,two_core_24_pms.csv
24-pms-60s,136,optimizing-BDDs-soybean-un-wcnf_incomplete_improved_1_2019_7_old.wcnf,optimizing_bdds_soybean_un_wcnf_incomplete_improved_1_2019_7_old,1,60.0,60.016745,60.011345,20.220388,20.220388,0,False,True,28.0,136.log,two_core_24_pms.csv
24-pms-60s,137,optimizing-BDDs-splice-1-un-wcnf_incomplete_improved_1_2019_5_old.wcnf,optimizing_bdds_splice_1_un_wcnf_incomplete_improved_1_2019_5_old,1,60.0,60.148263,60.130623,13.522882,13.522882,0,False,True,340.0,137.log,two_core_24_pms.csv
24-pms-60s,138,optimizing-BDDs-splice-1-un-wcnf_incomplete_improved_1_2019_6_old.wcnf,optimizing_bdds_splice_1_un_wcnf_incomplete_improved_1_2019_6_old,1,60.0,60.180236,60.159511,21.152276,21.152276,0,False,True,543.0,138.log,two_core_24_pms.csv
24-pms-60s,139,optimizing-BDDs-tic-tac-toe-un-wcnf_incomplete_improved_1_2019_5_old.wcnf,optimizing_bdds_tic_tac_toe_un_wcnf_incomplete_improved_1_2019_5_old,1,60.0,60.018144,60.013902,39.05817,39.05817,0,False,True,194.0,139.log,two_core_24_pms.csv
24-pms-60s,140,optimizing-BDDs-tic-tac-toe-un-wcnf_incomplete_improved_1_2019_7_old.wcnf,optimizing_bdds_tic_tac_toe_un_wcnf_incomplete_improved_1_2019_7_old,1,60.0,60.025159,60.020202,8.048976,8.048976,0,False,True,80.0,140.log,two_core_24_pms.csv
24-pms-60s,141,planning-bnn-cellda_x_10_old.wcnf,planning_bnn_cellda_x_10_old,1,60.0,61.875142,61.822005,,,0,False,False,,141.log,two_core_24_pms.csv
24-pms-60s,142,planning-bnn-cellda_x_12_old.wcnf,planning_bnn_cellda_x_12_old,1,60.0,65.253019,65.200077,,,137,False,False,,142.log,two_core_24_pms.csv
24-pms-60s,143,planning-bnn-cellda_y_8_old.wcnf,planning_bnn_cellda_y_8_old,1,60.0,65.253326,65.184046,,,137,False,False,,143.log,two_core_24_pms.csv
24-pms-60s,144,planning-bnn-cellda_y_9_old.wcnf,planning_bnn_cellda_y_9_old,1,60.0,61.925979,61.873753,,,0,False,False,,144.log,two_core_24_pms.csv
24-pms-60s,145,planning-bnn-navigation_4x4_5_old.wcnf,planning_bnn_navigation_4x4_5_old,1,60.0,60.378453,60.362656,,,0,False,False,,145.log,two_core_24_pms.csv
24-pms-60s,146,planning-bnn-navigation_4x4_7_old.wcnf,planning_bnn_navigation_4x4_7_old,1,60.0,60.6404,60.621814,,,0,False,False,,146.log,two_core_24_pms.csv
24-pms-60s,147,planning-bnn-navigation_5x5_9_old.wcnf,planning_bnn_navigation_5x5_9_old,1,60.0,65.009743,64.970095,,,0,False,False,,147.log,two_core_24_pms.csv
24-pms-60s,148,planning-bnn-sysadmin_4_3_old.wcnf,planning_bnn_sysadmin_4_3_old,1,60.0,60.242557,60.226412,21.892748,21.892748,0,False,True,6.0,148.log,two_core_24_pms.csv
24-pms-60s,149,planning-bnn-sysadmin_4_4_old.wcnf,planning_bnn_sysadmin_4_4_old,1,60.0,60.321677,60.303599,,,0,False,False,,149.log,two_core_24_pms.csv
24-pms-60s,150,planning-bnn-sysadmin_5_3_old.wcnf,planning_bnn_sysadmin_5_3_old,1,60.0,62.273247,62.248279,,,0,False,False,,150.log,two_core_24_pms.csv
24-pms-60s,151,planning-bnn-sysadmin_5_4_old.wcnf,planning_bnn_sysadmin_5_4_old,1,60.0,61.415248,61.383961,,,0,False,False,,151.log,two_core_24_pms.csv
24-pms-60s,152,privilege-escalation-cloud_access_control_repair_task-117_old.wcnf,privilege_escalation_cloud_access_control_repair_task_117_old,1,60.0,60.435877,60.41728,41.2684,41.2684,0,False,True,2258.0,152.log,two_core_24_pms.csv
24-pms-60s,153,privilege-escalation-cloud_access_control_repair_task-130_old.wcnf,privilege_escalation_cloud_access_control_repair_task_130_old,1,60.0,66.234179,66.191329,35.459689,35.459689,0,False,True,132.0,153.log,two_core_24_pms.csv
24-pms-60s,154,privilege-escalation-cloud_access_control_repair_task-134_old.wcnf,privilege_escalation_cloud_access_control_repair_task_134_old,1,60.0,62.639941,62.604829,,,0,False,False,,154.log,two_core_24_pms.csv
24-pms-60s,155,privilege-escalation-cloud_access_control_repair_task-141_old.wcnf,privilege_escalation_cloud_access_control_repair_task_141_old,1,60.0,65.464184,65.420843,,,0,False,False,,155.log,two_core_24_pms.csv
24-pms-60s,156,privilege-escalation-cloud_access_control_repair_task-146_old.wcnf,privilege_escalation_cloud_access_control_repair_task_146_old,1,60.0,66.699943,66.671057,,,137,False,False,,156.log,two_core_24_pms.csv
24-pms-60s,157,privilege-escalation-cloud_access_control_repair_task-15_old.wcnf,privilege_escalation_cloud_access_control_repair_task_15_old,1,60.0,65.511801,65.472721,,,0,False,False,,157.log,two_core_24_pms.csv
24-pms-60s,158,privilege-escalation-cloud_access_control_repair_task-163_old.wcnf,privilege_escalation_cloud_access_control_repair_task_163_old,1,60.0,65.413914,65.381842,32.278987,32.278987,0,False,True,9.0,158.log,two_core_24_pms.csv
24-pms-60s,159,privilege-escalation-cloud_access_control_repair_task-178_old.wcnf,privilege_escalation_cloud_access_control_repair_task_178_old,1,60.0,60.699869,60.661765,57.717811,57.717811,0,False,True,4184.0,159.log,two_core_24_pms.csv
24-pms-60s,160,privilege-escalation-cloud_access_control_repair_task-34_old.wcnf,privilege_escalation_cloud_access_control_repair_task_34_old,1,60.0,60.470312,60.444583,38.014519,38.014519,0,False,True,2703.0,160.log,two_core_24_pms.csv
24-pms-60s,161,privilege-escalation-cloud_access_control_repair_task-47_old.wcnf,privilege_escalation_cloud_access_control_repair_task_47_old,1,60.0,66.689641,66.66392,,,137,False,False,,161.log,two_core_24_pms.csv
24-pms-60s,162,privilege-escalation-cloud_access_control_repair_task-61_old.wcnf,privilege_escalation_cloud_access_control_repair_task_61_old,1,60.0,66.666469,66.619072,,,137,False,False,,162.log,two_core_24_pms.csv
24-pms-60s,163,privilege-escalation-cloud_access_control_repair_task-73_old.wcnf,privilege_escalation_cloud_access_control_repair_task_73_old,1,60.0,65.409958,65.371454,,,0,False,False,,163.log,two_core_24_pms.csv
24-pms-60s,164,program-disambiguation-Q27_YESNO_1_old.wcnf,program_disambiguation_q27_yesno_1_old,1,60.0,60.192712,60.171105,36.670119,36.670119,0,False,True,6.0,164.log,two_core_24_pms.csv
24-pms-60s,165,program-disambiguation-Q35_OPTIONS_1_old.wcnf,program_disambiguation_q35_options_1_old,1,60.0,60.28324,60.251743,55.385532,55.385532,0,False,True,12.0,165.log,two_core_24_pms.csv
24-pms-60s,166,program-disambiguation-Q36_YESNO_1_old.wcnf,program_disambiguation_q36_yesno_1_old,1,60.0,60.374684,60.349714,,,0,False,False,,166.log,two_core_24_pms.csv
24-pms-60s,167,protein_ins-1bpi_.2knt_.g.wcnf.t_old.wcnf,protein_ins_1bpi_2knt_g_wcnf_t_old,1,60.0,60.097312,60.082864,0.961019,0.961019,0,False,True,35.0,167.log,two_core_24_pms.csv
24-pms-60s,168,protein_ins-1bpi_.5pti_.g.wcnf.t_old.wcnf,protein_ins_1bpi_5pti_g_wcnf_t_old,1,60.0,60.144306,60.124326,1.456185,1.456185,0,False,True,29.0,168.log,two_core_24_pms.csv
24-pms-60s,169,protein_ins-1knt_.1bpi_.g.wcnf.t_old.wcnf,protein_ins_1knt_1bpi_g_wcnf_t_old,1,60.0,60.114112,60.100258,1.023094,1.023094,0,False,True,35.0,169.log,two_core_24_pms.csv
24-pms-60s,170,protein_ins-1knt_.5pti_.g.wcnf.t_old.wcnf,protein_ins_1knt_5pti_g_wcnf_t_old,1,60.0,60.082385,60.071035,0.810043,0.810043,0,False,True,29.0,170.log,two_core_24_pms.csv
24-pms-60s,171,protein_ins-2knt_.5pti_.g.wcnf.t_old.wcnf,protein_ins_2knt_5pti_g_wcnf_t_old,1,60.0,60.07386,60.061205,0.82311,0.82311,0,False,True,32.0,171.log,two_core_24_pms.csv
24-pms-60s,172,protein_ins-3ebx_.1era_.g.wcnf.t_old.wcnf,protein_ins_3ebx_1era_g_wcnf_t_old,1,60.0,60.09778,60.08927,2.018439,2.018439,0,False,True,34.0,172.log,two_core_24_pms.csv
24-pms-60s,173,protein_ins-6ebx_.1era_.g.wcnf.t_old.wcnf,protein_ins_6ebx_1era_g_wcnf_t_old,1,60.0,60.049885,60.03838,0.445043,0.445043,0,False,True,30.0,173.log,two_core_24_pms.csv
24-pms-60s,174,protein_ins-p1.wcnf.t_old.wcnf,protein_ins_p1_wcnf_t_old,1,60.0,60.092694,60.078162,0.957095,0.957095,0,False,True,35.0,174.log,two_core_24_pms.csv
24-pms-60s,175,protein_ins-sandiaprotein.g.wcnf.t_old.wcnf,protein_ins_sandiaprotein_g_wcnf_t_old,1,60.0,60.094929,60.088492,0.838869,0.838869,0,False,True,28.0,175.log,two_core_24_pms.csv
24-pms-60s,176,pseudoBoolean-normalized-par32-1.opb.msat_old.wcnf,pseudoboolean_normalized_par32_1_opb_msat_old,1,60.0,60.006289,60.002062,,,0,False,False,,176.log,two_core_24_pms.csv
24-pms-60s,177,pseudoBoolean-normalized-par32-4.opb.msat_old.wcnf,pseudoboolean_normalized_par32_4_opb_msat_old,1,60.0,60.00524,60.001022,,,0,False,False,,177.log,two_core_24_pms.csv
24-pms-60s,178,pseudoBoolean-normalized-par32-5.opb.msat_old.wcnf,pseudoboolean_normalized_par32_5_opb_msat_old,1,60.0,60.006073,60.001935,,,0,False,False,,178.log,two_core_24_pms.csv
24-pms-60s,179,railway-transport-d4_old.wcnf,railway_transport_d4_old,1,60.0,65.633678,65.562186,18.734784,18.734784,0,False,True,5877.0,179.log,two_core_24_pms.csv
24-pms-60s,180,railway-transport-pesp_18Min_old.wcnf,railway_transport_pesp_18min_old,1,60.0,60.298037,60.282045,9.208411,9.208411,0,False,True,532.0,180.log,two_core_24_pms.csv
24-pms-60s,181,railway-transport-pesp_5min_old.wcnf,railway_transport_pesp_5min_old,1,60.0,60.068895,60.058277,35.944282,35.944282,0,False,True,75.0,181.log,two_core_24_pms.csv
24-pms-60s,182,railway-transport-we_old.wcnf,railway_transport_we_old,1,60.0,65.094237,65.053759,,,0,False,False,,182.log,two_core_24_pms.csv
24-pms-60s,183,ramsey-ram_k3_n10.ra0_old.wcnf,ramsey_ram_k3_n10_ra0_old,1,60.0,60.008394,60.004141,0.000443,0.000443,0,False,True,4.0,183.log,two_core_24_pms.csv
24-pms-60s,184,ramsey-ram_k3_n12.ra0_old.wcnf,ramsey_ram_k3_n12_ra0_old,1,60.0,60.013768,60.009919,0.001087,0.001087,0,False,True,10.0,184.log,two_core_24_pms.csv
24-pms-60s,185,ramsey-ram_k3_n16.ra0_old.wcnf,ramsey_ram_k3_n16_ra0_old,1,60.0,60.007834,60.004115,0.004382,0.004382,0,False,True,39.0,185.log,two_core_24_pms.csv
24-pms-60s,186,ramsey-ram_k3_n18.ra0_old.wcnf,ramsey_ram_k3_n18_ra0_old,1,60.0,60.010349,60.006368,0.033407,0.033407,0,False,True,60.0,186.log,two_core_24_pms.csv
24-pms-60s,187,ramsey-ram_k3_n19.ra0_old.wcnf,ramsey_ram_k3_n19_ra0_old,1,60.0,60.014029,60.010312,0.038459,0.038459,0,False,True,75.0,187.log,two_core_24_pms.csv
24-pms-60s,188,ramsey-ram_k4_n20.ra0_old.wcnf,ramsey_ram_k4_n20_ra0_old,1,60.0,60.006989,60.003153,0.011727,0.011727,0,False,True,24.0,188.log,two_core_24_pms.csv
24-pms-60s,189,scheduling-cnf_10_center_old.wcnf,scheduling_cnf_10_center_old,1,60.0,60.058056,60.050194,12.977082,12.977082,0,False,True,225.0,189.log,two_core_24_pms.csv
24-pms-60s,190,scheduling-cnf_10_old.wcnf,scheduling_cnf_10_old,1,60.0,60.076451,60.067457,17.692589,17.692589,0,False,True,124.0,190.log,two_core_24_pms.csv
24-pms-60s,191,scheduling-cnf_12_center_old.wcnf,scheduling_cnf_12_center_old,1,60.0,60.12721,60.114443,10.624382,10.624382,0,False,True,261.0,191.log,two_core_24_pms.csv
24-pms-60s,192,scheduling-cnf_12_old.wcnf,scheduling_cnf_12_old,1,60.0,60.079385,60.070027,45.755483,45.755483,0,False,True,126.0,192.log,two_core_24_pms.csv
