Index,Mode,Set,Instance,Seed,CutoffSeconds,SolverSHA256,ExternalSeconds,FirstFeasibleTimeSeconds,PaperTableTimeSeconds,SolverExitCode,VerifierExitCode,EarlyExit,HasVerifiedSolution,BestCost,Log
120,"A7","23_old_wpms_160","setcover_wt-rail507_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.514377,15.792045,42.685465,0,0,False,True,220,"120.log"
121,"A7","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-1_inst-084_30m.sm-extracted_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",66.638946,,,255,1,False,False,,"121.log"
122,"A7","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-1_inst-137_30m.sm-extracted_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",61.375000,44.754002,44.754002,0,0,False,True,17244442,"122.log"
123,"A7","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-1_inst-182_30m.sm-extracted_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",66.361805,,,255,1,False,False,,"123.log"
124,"A7","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-2_inst-003_30m.sm-extracted_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",66.489979,,,255,1,False,False,,"124.log"
125,"A7","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-2_inst-025_30m.sm-extracted_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",61.855455,,,255,1,False,False,,"125.log"
126,"A7","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-2_inst-030_30m.sm-extracted_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",61.805985,,,255,1,False,False,,"126.log"
127,"A7","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-3_inst-002_30m.sm-extracted_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",66.175227,,,255,1,False,False,,"127.log"
128,"A7","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-3_inst-003_30m.sm-extracted_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",64.138490,56.027021,56.027021,0,0,False,True,28190618,"128.log"
129,"A7","23_old_wpms_160","shiftdesign_wt-limits-10-10_data-4_inst-003_60m.sm-extracted_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",65.893550,,,255,1,False,False,,"129.log"
130,"A7","23_old_wpms_160","spot5_wt-1401.wcsp.log_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.014228,0.095520,7.746173,0,0,False,True,468096,"130.log"
131,"A7","23_old_wpms_160","spot5_wt-1403.wcsp.dir_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.007526,0.118575,0.192045,0,0,False,True,477264,"131.log"
132,"A7","23_old_wpms_160","spot5_wt-1403.wcsp.log_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.007855,0.121091,36.185616,0,0,False,True,469238,"132.log"
133,"A7","23_old_wpms_160","spot5_wt-1405.wcsp.dir_old.wcnf",1,60,"00ecb93c523cdf8aca11f9110bb8a8e7749b27decd5924a221d319d0362afe86",60.014469,0.180453,0.385116,0,0,False,True,475458,"133.log"
